poi_id,distance_to_building,match_type,confidence,names_left,basic_category,building_id_right
b8f04868-1b35-4a8a-8596-f4220838d344,0.3492275220842134,nearest,high,"{'common': None, 'primary': 'Halfway House', 'rules': None}",historic_site,765dfb50-b49f-4b71-8f4d-193a6cacf056
63c050b7-5057-4cb4-916b-6dd1c8920d6a,0.34953930961663504,nearest,high,"{'common': None, 'primary': 'Frisco Tattoo', 'rules': None}",personal_or_beauty_service,5758580b-3292-4957-a4bd-984cde5a758d
7e04cc5d-503f-4138-b2e3-2c0ecc346cf2,0.3529582016441995,nearest,high,"{'common': None, 'primary': 'Studio Arts Boulder', 'rules': None}",specialty_school,878f7b5f-3c99-448b-9856-add882119f1f
a12c8d88-93d3-4e84-8295-17d7135a776f,0.35686384006845223,nearest,high,"{'common': None, 'primary': 'The Buff Restaurant', 'rules': None}",restaurant,9676ff50-40e7-435e-ae0d-828fa06129dd
4133d3f8-32f4-4ef9-95a7-0b01a9390d28,0.3624257144408669,nearest,high,"{'common': None, 'primary': 'Ember & Ice', 'rules': None}",complementary_and_alternative_medicine,8d3f9749-38a3-48d4-864a-9eacd29c98b3
4aa9c22b-08be-4760-a92c-ea31ea63f118,0.3835223728101843,nearest,high,"{'common': None, 'primary': 'Books of Discovery', 'rules': None}",media_service,06e76d2b-1730-4e85-b27b-efc244d5c788
0eb01b2a-5d00-48f7-abc6-b8050bf9066b,0.3852305097111266,nearest,high,"{'common': None, 'primary': 'IDmission', 'rules': None}",technical_service,a3084ac9-cdfe-4f8b-b718-3ac03ffe9078
44133e52-c5d7-44e5-9de6-8d20778aa4fb,0.3883805825229396,nearest,high,"{'common': None, 'primary': 'Energizing Touch', 'rules': None}",complementary_and_alternative_medicine,1b665619-8fdf-4ec5-92f1-5d65aa40a05a
ef66925d-4363-436a-aa7a-d17fac48f9de,0.3954396675237186,nearest,high,"{'common': None, 'primary': 'Dushanbe Teahouse', 'rules': None}",non_alcoholic_beverage_venue,0c9de459-cd58-4d9a-a506-0ee3f5c8cd4a
14774258-36dd-450e-bbb7-8e99afbe89a5,0.3985191167196587,nearest,high,"{'common': None, 'primary': 'Gypsy Jewel', 'rules': None}",fashion_and_apparel_store,3166849f-ec1b-493e-aafb-645802b77715
d117e989-df9a-4cb6-b023-59b724e2a757,0.4035786268833459,nearest,high,"{'common': None, 'primary': 'Weekends', 'rules': None}",fashion_and_apparel_store,c9073cdc-0448-458e-9964-a2e6a344ecf8
7e714059-1b43-4bdf-bc67-27fa50b85db6,0.4058912029730457,nearest,high,"{'common': None, 'primary': 'HW Home', 'rules': None}",hardware_home_and_garden_store,fae70b27-c221-496a-b786-ad983514f4d7
